Order_id,Order_date,Delivery_date,Customer_id,Order_Item,Order_Qty,Order_Value,Payment_Type,Channel
O00013460,2026-03-12,2026-03-17,C011416,Haircare,2,3760.12,Credit Card,GoogleAds
O00013461,2026-03-24,2026-03-29,C011417,Makeup,2,1293.06,UPI,Ecom
O00013462,2026-03-22,2026-03-28,C011417,Haircare,2,2920.0,UPI,Meta
O00013463,2026-03-02,2026-03-10,C011418,Fragrance,1,2287.62,UPI,Meta
O00013464,2026-03-01,2026-03-06,C011419,Bath & Body,2,670.38,UPI,Meta
O00013465,2026-03-01,2026-03-06,C011420,Haircare,1,1368.62,UPI,Website
O00013466,2026-03-23,2026-03-31,C011420,Fragrance,2,4417.31,UPI,Qcom
O00013467,2026-03-06,2026-03-10,C011421,Wellness,2,1246.09,UPI,GoogleAds
O00013468,2026-03-12,2026-03-14,C011422,Haircare,1,2072.72,UPI,Ecom
O00013469,2026-03-17,2026-03-25,C011422,Bath & Body,1,978.48,UPI,Ecom
O00013470,2026-03-18,2026-03-20,C011423,Haircare,3,1872.34,UPI,Ecom
O00013471,2026-03-12,2026-03-14,C011424,Skincare,2,2599.84,Debit Card,Website
O00013472,2026-03-26,2026-03-27,C011425,Makeup,2,1617.72,UPI,Qcom
O00013473,2026-03-12,2026-03-14,C011426,Haircare,2,4091.81,UPI,Website
O00013474,2026-03-09,2026-03-11,C011427,Haircare,1,956.42,UPI,Meta
O00013475,2026-03-25,2026-03-28,C011428,Haircare,1,1370.7,Credit Card,Qcom
O00013476,2026-03-13,2026-03-19,C011429,Skincare,2,3231.78,COD,Ecom
O00013477,2026-03-03,2026-03-09,C011430,Haircare,2,1553.04,UPI,Meta
O00013478,2026-03-26,2026-03-30,C011431,Makeup,2,2511.82,UPI,Qcom
O00013479,2026-03-10,2026-03-16,C011432,Skincare,1,1784.67,UPI,Ecom
O00013480,2026-03-26,2026-03-30,C011433,Fragrance,2,3262.15,Credit Card,Ecom
O00013481,2026-03-08,2026-03-09,C011433,Skincare,1,2486.75,Debit Card,Qcom
O00013482,2026-03-05,2026-03-10,C011434,Haircare,1,1530.57,Net Banking,Website
O00013483,2026-03-07,2026-03-10,C011435,Haircare,1,2009.09,Credit Card,Qcom
O00013484,2026-03-13,2026-03-20,C011436,Haircare,1,1673.31,UPI,GoogleAds
O00013485,2026-03-26,2026-03-29,C011437,Bath & Body,1,561.02,Credit Card,Meta
O00013486,2026-03-21,2026-03-29,C011438,Skincare,1,2076.53,COD,Ecom
O00013487,2026-03-18,2026-03-20,C011439,Skincare,2,5279.68,Credit Card,GoogleAds
O00013488,2026-03-16,2026-03-17,C011440,Skincare,1,1121.16,COD,Qcom
O00013489,2026-03-01,2026-03-09,C011441,Fragrance,2,2987.92,UPI,Qcom
O00013490,2026-03-11,2026-03-19,C011441,Haircare,1,1005.81,COD,Ecom
O00013491,2026-03-01,2026-03-09,C011442,Skincare,1,1923.03,UPI,Website
O00013492,2026-03-25,2026-04-01,C011443,Skincare,1,1501.86,UPI,GoogleAds
O00013493,2026-03-01,2026-03-05,C011444,Haircare,1,1061.0,UPI,Ecom
O00013494,2026-03-25,2026-03-31,C011444,Skincare,1,1316.84,UPI,Qcom
O00013495,2026-03-23,2026-03-26,C011445,Skincare,2,1659.69,UPI,Meta
O00013496,2026-03-06,2026-03-14,C011445,Bath & Body,3,3142.07,Credit Card,Website
O00013497,2026-03-04,2026-03-09,C011446,Haircare,2,4438.85,Debit Card,Ecom
O00013498,2026-03-17,2026-03-18,C011447,Skincare,1,2687.09,UPI,Website
O00013499,2026-03-09,2026-03-12,C011448,Haircare,1,1629.41,COD,Website
O00013500,2026-03-21,2026-03-27,C011449,Skincare,1,2502.87,Credit Card,Ecom
O00013501,2026-03-25,2026-03-31,C011449,Haircare,1,835.5,Credit Card,Website
O00013502,2026-03-26,2026-04-03,C011450,Skincare,3,4708.22,Credit Card,Ecom
O00013503,2026-03-24,2026-03-25,C011451,Fragrance,2,3642.87,Net Banking,Qcom
O00013504,2026-03-17,2026-03-23,C011452,Haircare,1,1907.13,UPI,Qcom
O00013505,2026-03-16,2026-03-17,C011452,Skincare,1,3031.06,Credit Card,Website
O00013506,2026-03-01,2026-03-08,C011453,Skincare,2,4753.07,Debit Card,Qcom
O00013507,2026-03-03,2026-03-04,C011454,Haircare,3,3970.21,UPI,Qcom
O00013508,2026-03-10,2026-03-13,C011455,Haircare,1,695.14,Debit Card,Ecom
O00013509,2026-03-06,2026-03-09,C011456,Haircare,1,1395.8,Net Banking,Qcom
O00013510,2026-03-05,2026-03-10,C011457,Wellness,1,1170.83,Credit Card,Website
O00013511,2026-03-24,2026-03-29,C011458,Haircare,1,1597.8,Debit Card,Meta
O00013512,2026-03-12,2026-03-20,C011459,Bath & Body,1,497.8,UPI,Meta
O00013513,2026-03-05,2026-03-10,C011460,Wellness,1,570.41,UPI,Website
O00013514,2026-03-22,2026-03-24,C011461,Haircare,1,1288.43,UPI,Qcom
O00013515,2026-03-16,2026-03-17,C011462,Haircare,2,1269.75,COD,Ecom
O00013516,2026-03-23,2026-03-27,C011463,Makeup,2,1606.02,UPI,Qcom
O00013517,2026-03-26,2026-03-29,C011464,Fragrance,1,1109.54,Credit Card,GoogleAds
O00013518,2026-03-27,2026-03-29,C011465,Haircare,2,2171.2,UPI,Website
O00013519,2026-03-04,2026-03-08,C011466,Makeup,1,1479.24,Credit Card,Ecom
O00013520,2026-03-25,2026-03-28,C011467,Makeup,1,1675.41,COD,Ecom
O00013521,2026-03-20,2026-03-25,C011467,Haircare,3,4610.15,Debit Card,Ecom
O00013522,2026-03-27,2026-03-31,C011468,Haircare,1,2151.22,Debit Card,GoogleAds
O00013523,2026-03-17,2026-03-19,C011468,Haircare,1,793.07,COD,Qcom
O00013524,2026-03-26,2026-03-27,C011469,Skincare,2,3570.38,Debit Card,Qcom
O00013525,2026-03-19,2026-03-27,C011470,Skincare,2,4148.19,UPI,Website
O00013526,2026-03-24,2026-04-01,C011471,Haircare,2,3062.32,UPI,Meta
O00013527,2026-03-01,2026-03-02,C011471,Skincare,2,3586.23,Debit Card,Qcom
O00013528,2026-03-07,2026-03-12,C011472,Haircare,1,1255.43,Credit Card,Website
O00013529,2026-03-21,2026-03-24,C011473,Makeup,1,1231.53,Debit Card,Ecom
O00013530,2026-03-05,2026-03-07,C011474,Makeup,1,362.75,Credit Card,Qcom
O00013531,2026-03-24,2026-03-26,C011475,Haircare,1,1505.66,COD,Qcom
O00013532,2026-03-09,2026-03-13,C011476,Makeup,2,821.4,UPI,Qcom
O00013533,2026-03-07,2026-03-10,C011477,Haircare,1,2365.34,Credit Card,GoogleAds
O00013534,2026-03-18,2026-03-23,C011478,Makeup,1,1591.64,UPI,Qcom
O00013535,2026-03-24,2026-04-01,C011479,Haircare,1,501.18,COD,Website
O00013536,2026-03-11,2026-03-17,C011480,Haircare,1,1807.58,UPI,Qcom
O00013537,2026-03-07,2026-03-13,C011481,Skincare,1,2845.89,Credit Card,Website
O00013538,2026-03-09,2026-03-14,C011482,Haircare,1,1173.32,Credit Card,Ecom
O00013539,2026-03-08,2026-03-13,C011483,Makeup,1,948.72,UPI,Meta
O00013540,2026-03-18,2026-03-19,C011484,Haircare,1,1138.7,UPI,Qcom
O00013541,2026-03-10,2026-03-15,C011485,Makeup,1,1345.81,UPI,GoogleAds
O00013542,2026-03-27,2026-03-30,C011486,Haircare,2,3582.39,COD,Ecom
O00013543,2026-03-26,2026-03-27,C011487,Skincare,1,3069.51,UPI,GoogleAds
O00013544,2026-03-15,2026-03-19,C011487,Haircare,1,976.2,UPI,Qcom
O00013545,2026-03-17,2026-03-25,C011488,Haircare,1,1887.36,UPI,Ecom
O00013546,2026-03-11,2026-03-12,C011489,Fragrance,1,2177.02,UPI,Qcom
O00013547,2026-03-13,2026-03-14,C011490,Skincare,2,4775.72,Credit Card,Qcom
O00013548,2026-03-15,2026-03-17,C011491,Wellness,1,1045.25,Debit Card,Meta
O00013549,2026-03-21,2026-03-24,C011491,Wellness,2,2900.42,Net Banking,Meta
O00013550,2026-03-14,2026-03-21,C011492,Haircare,1,2511.25,Debit Card,Qcom
O00013551,2026-03-23,2026-03-27,C011493,Haircare,2,1489.19,UPI,Qcom
O00013552,2026-03-27,2026-04-02,C011494,Skincare,1,1777.92,UPI,Ecom
O00013553,2026-03-16,2026-03-17,C011495,Haircare,1,1311.52,UPI,Ecom
O00013554,2026-03-26,2026-04-02,C011496,Skincare,2,4318.98,Net Banking,Website
O00013555,2026-03-06,2026-03-09,C011496,Skincare,3,2878.52,Debit Card,Website
O00013556,2026-03-05,2026-03-13,C011497,Skincare,1,2023.3,UPI,Ecom
O00013557,2026-03-18,2026-03-19,C011498,Haircare,1,659.8,Credit Card,GoogleAds
O00013558,2026-03-16,2026-03-20,C011499,Skincare,2,3863.9,UPI,GoogleAds
O00013559,2026-03-18,2026-03-19,C011500,Haircare,1,758.58,Debit Card,Ecom
O00013560,2026-03-23,2026-03-27,C011501,Skincare,1,2424.73,COD,Website
O00013561,2026-03-27,2026-04-04,C011501,Fragrance,2,3904.78,Debit Card,Meta
O00013562,2026-03-17,2026-03-19,C011502,Haircare,2,3979.33,UPI,GoogleAds
O00013563,2026-03-04,2026-03-12,C011503,Haircare,1,1938.5,Net Banking,Website
O00013564,2026-03-04,2026-03-08,C011504,Skincare,2,3761.19,Net Banking,Ecom
O00013565,2026-03-13,2026-03-20,C011505,Fragrance,1,2292.05,UPI,Website
O00013566,2026-03-06,2026-03-11,C011506,Skincare,1,1645.24,Debit Card,Ecom
O00013567,2026-03-21,2026-03-26,C011507,Fragrance,2,2427.32,UPI,Website
O00013568,2026-03-21,2026-03-24,C011508,Skincare,2,1691.36,Debit Card,Qcom
O00013569,2026-03-17,2026-03-24,C011509,Makeup,1,484.46,COD,Website
O00013570,2026-03-16,2026-03-24,C011510,Haircare,2,2022.92,UPI,Qcom
O00013571,2026-03-22,2026-03-29,C011510,Haircare,2,2901.72,COD,Meta
O00013572,2026-03-06,2026-03-09,C011511,Haircare,1,1024.4,Debit Card,Ecom
O00013573,2026-03-16,2026-03-18,C011512,Bath & Body,1,450.74,UPI,Qcom
O00013574,2026-03-09,2026-03-13,C011513,Haircare,1,1091.1,UPI,Qcom
O00013575,2026-03-24,2026-04-01,C011513,Bath & Body,2,1906.91,UPI,Website
O00013576,2026-03-26,2026-03-27,C011514,Bath & Body,1,689.21,UPI,Qcom
O00013577,2026-03-05,2026-03-08,C011515,Haircare,1,1493.22,Credit Card,Meta
O00013578,2026-03-07,2026-03-09,C011516,Makeup,1,850.96,Credit Card,Meta
O00013579,2026-03-14,2026-03-15,C011517,Skincare,1,3349.73,Credit Card,Website
O00013580,2026-03-20,2026-03-26,C011518,Haircare,1,1795.93,UPI,Ecom
O00013581,2026-03-04,2026-03-05,C011519,Bath & Body,1,496.21,UPI,Qcom
O00013582,2026-03-19,2026-03-26,C011520,Makeup,1,1019.79,COD,Ecom
O00013583,2026-03-12,2026-03-16,C011521,Skincare,3,7288.93,Credit Card,Website
O00013584,2026-03-22,2026-03-24,C011522,Haircare,2,1703.81,COD,Ecom
O00013585,2026-03-04,2026-03-08,C011523,Skincare,2,4593.18,Debit Card,Ecom
O00013586,2026-03-05,2026-03-09,C011524,Fragrance,2,5679.57,UPI,Website
O00013587,2026-03-26,2026-03-31,C011525,Haircare,1,1424.56,Credit Card,Qcom
O00013588,2026-03-19,2026-03-23,C011526,Skincare,1,2301.63,UPI,Meta
O00013589,2026-03-09,2026-03-17,C011527,Makeup,1,854.9,Debit Card,Website
O00013590,2026-03-05,2026-03-06,C011528,Wellness,1,1460.04,UPI,GoogleAds
O00013591,2026-03-18,2026-03-22,C011529,Haircare,1,1533.08,Debit Card,Website
O00013592,2026-03-06,2026-03-09,C011530,Makeup,1,1532.76,UPI,Meta
O00013593,2026-03-27,2026-03-29,C011531,Makeup,1,868.3,UPI,Website
O00013594,2026-03-12,2026-03-14,C011531,Bath & Body,2,1385.11,UPI,Meta
O00013595,2026-03-09,2026-03-16,C011532,Haircare,2,3491.54,UPI,GoogleAds
O00013596,2026-03-04,2026-03-10,C011533,Skincare,3,7838.21,Debit Card,Website
O00013597,2026-03-08,2026-03-16,C011534,Bath & Body,1,1214.75,Credit Card,Qcom
O00013598,2026-03-21,2026-03-24,C011534,Haircare,1,627.66,UPI,Website
O00013599,2026-03-11,2026-03-16,C011535,Skincare,1,1826.1,Debit Card,Qcom
O00013600,2026-03-16,2026-03-20,C011536,Wellness,1,1325.86,UPI,Website
O00013601,2026-03-12,2026-03-18,C011536,Wellness,1,1270.0,Credit Card,Website
O00013602,2026-03-19,2026-03-21,C011537,Fragrance,1,2007.19,UPI,Qcom
O00013603,2026-03-02,2026-03-05,C011538,Skincare,1,2243.54,UPI,GoogleAds
O00013604,2026-03-14,2026-03-17,C011539,Skincare,3,6239.29,Net Banking,Meta
O00013605,2026-03-24,2026-03-25,C011539,Skincare,1,1757.93,Debit Card,Meta
O00013606,2026-03-09,2026-03-16,C011540,Haircare,1,902.57,Debit Card,Ecom
O00013607,2026-03-10,2026-03-12,C011541,Bath & Body,1,799.22,UPI,Qcom
O00013608,2026-03-22,2026-03-24,C011542,Haircare,1,1622.9,UPI,Ecom
O00013609,2026-03-14,2026-03-21,C011543,Wellness,1,1328.56,UPI,Qcom
O00013610,2026-03-08,2026-03-15,C011544,Bath & Body,1,1191.09,UPI,Ecom
O00013611,2026-03-11,2026-03-18,C011545,Skincare,3,6068.81,Credit Card,Website
O00013612,2026-03-15,2026-03-20,C011546,Skincare,1,1397.07,Net Banking,Website
O00013613,2026-03-24,2026-03-30,C011546,Makeup,1,553.26,UPI,Ecom
O00013614,2026-03-16,2026-03-20,C011547,Bath & Body,1,642.81,UPI,GoogleAds
O00013615,2026-03-05,2026-03-06,C011548,Makeup,1,1425.77,Credit Card,Qcom
O00013616,2026-03-23,2026-03-27,C011549,Bath & Body,2,458.73,UPI,Meta
O00013617,2026-03-08,2026-03-09,C011550,Skincare,1,2558.68,UPI,Ecom
O00013618,2026-03-06,2026-03-13,C011550,Bath & Body,2,1459.3,Debit Card,Qcom
O00013619,2026-03-27,2026-03-29,C011551,Haircare,1,1434.52,UPI,GoogleAds
O00013620,2026-03-22,2026-03-30,C011552,Fragrance,3,6631.64,Debit Card,Qcom
O00013621,2026-03-16,2026-03-20,C011553,Skincare,1,1000.77,UPI,Qcom
O00013622,2026-03-02,2026-03-08,C011554,Haircare,1,1626.45,Net Banking,Meta
O00013623,2026-03-15,2026-03-18,C011554,Haircare,1,1626.73,Debit Card,Website
O00013624,2026-03-22,2026-03-25,C011555,Haircare,1,1117.82,Net Banking,Website
O00013625,2026-03-06,2026-03-11,C011556,Haircare,2,3703.24,UPI,GoogleAds
O00013626,2026-03-21,2026-03-23,C011557,Skincare,1,2149.81,UPI,GoogleAds
O00013627,2026-03-27,2026-03-29,C011558,Fragrance,2,5237.26,UPI,Website
O00013628,2026-03-01,2026-03-06,C011559,Wellness,1,744.03,Credit Card,Ecom
O00013629,2026-03-23,2026-03-28,C011560,Haircare,1,1710.47,Debit Card,Meta
O00013630,2026-03-25,2026-04-02,C011561,Skincare,1,1873.67,UPI,GoogleAds
O00013631,2026-03-25,2026-03-28,C011561,Bath & Body,1,860.12,Credit Card,Qcom
O00013632,2026-03-11,2026-03-18,C011562,Haircare,1,1969.84,Net Banking,Qcom
O00013633,2026-03-11,2026-03-18,C011563,Wellness,1,1336.15,UPI,Ecom
O00013634,2026-03-22,2026-03-26,C011564,Bath & Body,3,1336.68,Debit Card,Qcom
O00013635,2026-03-10,2026-03-17,C011565,Bath & Body,1,451.81,UPI,Website
O00013636,2026-03-22,2026-03-27,C011566,Skincare,2,5683.99,Credit Card,Website
O00013637,2026-03-08,2026-03-15,C011567,Skincare,1,1430.19,Net Banking,Website
O00013638,2026-03-12,2026-03-18,C011568,Skincare,1,1409.0,Credit Card,GoogleAds
O00013639,2026-03-14,2026-03-19,C011569,Haircare,1,1076.86,COD,Website
O00013640,2026-03-10,2026-03-18,C011570,Haircare,1,1444.51,Net Banking,GoogleAds
O00013641,2026-03-25,2026-03-26,C011571,Skincare,3,3355.42,UPI,Meta
O00013642,2026-03-09,2026-03-15,C011572,Makeup,1,1471.79,UPI,Qcom
O00013643,2026-03-14,2026-03-16,C011573,Makeup,1,1097.52,UPI,Ecom
O00013644,2026-03-05,2026-03-09,C011573,Skincare,1,1819.2,UPI,Ecom
O00013645,2026-03-24,2026-03-26,C011574,Bath & Body,1,939.75,Net Banking,Qcom
O00013646,2026-03-19,2026-03-24,C011575,Skincare,2,4996.21,Credit Card,Ecom
O00013647,2026-03-01,2026-03-02,C011576,Makeup,1,1148.81,UPI,Ecom
O00013648,2026-03-01,2026-03-08,C011577,Haircare,1,1748.77,UPI,Website
O00013649,2026-03-09,2026-03-10,C011578,Skincare,1,3117.88,Debit Card,Ecom
O00013650,2026-03-25,2026-03-26,C011579,Haircare,1,1085.16,Net Banking,Qcom
O00013651,2026-03-12,2026-03-17,C011580,Haircare,1,1991.67,Credit Card,Qcom
O00013652,2026-03-06,2026-03-10,C011581,Makeup,2,2008.71,Credit Card,GoogleAds
O00013653,2026-03-07,2026-03-13,C011582,Skincare,1,771.3,UPI,Website
O00013654,2026-03-09,2026-03-12,C011583,Haircare,1,2207.89,Debit Card,GoogleAds
O00013655,2026-03-11,2026-03-15,C011584,Haircare,2,1547.14,Credit Card,Website
O00013656,2026-03-23,2026-03-29,C011584,Bath & Body,2,491.49,Net Banking,GoogleAds
O00013657,2026-03-27,2026-04-03,C011585,Bath & Body,1,1023.28,UPI,Qcom
O00013658,2026-03-03,2026-03-04,C011586,Makeup,1,556.09,Credit Card,GoogleAds
O00013659,2026-03-12,2026-03-15,C011587,Skincare,1,2756.03,UPI,Website
O00013660,2026-03-27,2026-03-30,C011588,Haircare,1,1758.33,Credit Card,Meta
O00013661,2026-03-17,2026-03-19,C011589,Fragrance,1,991.72,COD,Website
O00013662,2026-03-04,2026-03-06,C011590,Haircare,3,4203.75,COD,Qcom
O00013663,2026-03-13,2026-03-16,C011591,Wellness,1,1343.52,Credit Card,Website
O00013664,2026-03-25,2026-03-28,C011592,Haircare,1,1430.62,Credit Card,Qcom
O00013665,2026-03-05,2026-03-12,C011593,Skincare,2,3296.2,Credit Card,Ecom
O00013666,2026-03-23,2026-03-29,C011594,Haircare,2,2430.85,UPI,Ecom
O00013667,2026-03-06,2026-03-08,C011594,Wellness,2,2359.87,UPI,Qcom
O00013668,2026-03-27,2026-04-01,C011595,Haircare,1,1764.28,UPI,Qcom
O00013669,2026-03-23,2026-03-25,C011596,Haircare,1,1160.85,COD,Ecom
O00013670,2026-03-25,2026-03-26,C011597,Skincare,3,5696.6,UPI,Ecom
O00013671,2026-03-04,2026-03-06,C011598,Skincare,2,2443.87,Debit Card,Qcom
O00013672,2026-03-11,2026-03-18,C011599,Haircare,1,1819.32,Debit Card,Qcom
O00013673,2026-03-27,2026-03-30,C011599,Bath & Body,1,578.19,Debit Card,Meta
O00013674,2026-03-20,2026-03-28,C011600,Skincare,1,1409.46,UPI,Meta
O00013675,2026-03-13,2026-03-19,C011600,Skincare,2,3309.58,UPI,Qcom
O00013676,2026-03-13,2026-03-15,C011601,Makeup,2,1204.27,UPI,Ecom
O00013677,2026-03-15,2026-03-16,C011602,Wellness,2,3178.12,UPI,Qcom
O00013678,2026-03-04,2026-03-06,C011603,Wellness,1,1437.38,Credit Card,Qcom
O00013679,2026-03-02,2026-03-08,C011604,Haircare,1,1371.18,Credit Card,Meta
O00013680,2026-03-16,2026-03-21,C011604,Haircare,1,1093.82,UPI,Ecom
O00013681,2026-03-26,2026-03-28,C011605,Haircare,2,1570.36,Net Banking,Ecom
O00013682,2026-03-13,2026-03-16,C011606,Fragrance,1,1785.34,UPI,GoogleAds
O00013683,2026-03-27,2026-04-01,C011607,Makeup,1,421.53,UPI,Website
O00013684,2026-03-08,2026-03-11,C011608,Skincare,2,4451.47,Credit Card,Ecom
O00013685,2026-03-15,2026-03-17,C011609,Skincare,3,7318.41,Credit Card,Meta
O00013686,2026-03-12,2026-03-18,C011609,Skincare,1,1585.63,UPI,Website
O00013687,2026-03-25,2026-03-28,C011610,Fragrance,1,2954.69,UPI,Website
O00013688,2026-03-01,2026-03-04,C011611,Haircare,1,1485.69,Net Banking,Ecom
O00013689,2026-03-16,2026-03-17,C011612,Skincare,1,1689.17,Net Banking,Website
O00013690,2026-03-11,2026-03-17,C011613,Skincare,2,3500.85,UPI,Meta
O00013691,2026-03-20,2026-03-24,C011614,Haircare,1,2138.53,UPI,Ecom
O00013692,2026-03-22,2026-03-26,C011614,Makeup,3,3857.71,Debit Card,Qcom
O00013693,2026-03-26,2026-04-01,C011615,Makeup,2,1440.17,Debit Card,Meta
O00013694,2026-03-08,2026-03-12,C011615,Haircare,1,518.48,UPI,Ecom
O00013695,2026-03-24,2026-03-29,C011616,Wellness,1,1938.18,Credit Card,Ecom
O00013696,2026-03-11,2026-03-15,C011617,Makeup,1,1245.24,UPI,GoogleAds
O00013697,2026-03-08,2026-03-12,C011618,Bath & Body,1,1046.99,UPI,Qcom
O00013698,2026-03-16,2026-03-22,C011619,Bath & Body,3,1902.66,Credit Card,Meta
O00013699,2026-03-11,2026-03-13,C011620,Bath & Body,1,644.8,UPI,Ecom
O00013700,2026-03-06,2026-03-14,C011621,Fragrance,1,2288.99,UPI,Qcom
O00013701,2026-03-16,2026-03-23,C011622,Skincare,2,5924.85,COD,Ecom
O00013702,2026-03-22,2026-03-25,C011622,Fragrance,1,2278.27,Debit Card,Ecom
O00013703,2026-03-16,2026-03-24,C011623,Fragrance,1,1822.32,Net Banking,Qcom
O00013704,2026-03-20,2026-03-21,C011624,Makeup,1,1333.21,UPI,GoogleAds
O00013705,2026-03-21,2026-03-29,C011625,Skincare,1,1095.65,Credit Card,Qcom
O00013706,2026-03-03,2026-03-05,C011626,Haircare,2,3061.49,UPI,Qcom
O00013707,2026-03-05,2026-03-10,C011627,Wellness,1,1515.69,Net Banking,Ecom
O00013708,2026-03-01,2026-03-06,C011628,Fragrance,1,979.64,UPI,Qcom
O00013709,2026-03-17,2026-03-24,C011629,Haircare,1,2034.09,UPI,Qcom
O00013710,2026-03-07,2026-03-15,C011629,Fragrance,2,5790.66,Credit Card,Website
O00013711,2026-03-24,2026-03-30,C011630,Wellness,1,1228.66,COD,Qcom
O00013712,2026-03-08,2026-03-16,C011631,Skincare,1,2126.28,COD,Qcom
O00013713,2026-03-24,2026-03-31,C011632,Wellness,1,1484.48,UPI,Qcom
O00013714,2026-03-05,2026-03-13,C011633,Fragrance,1,1906.34,UPI,Website
O00013715,2026-03-07,2026-03-09,C011633,Fragrance,1,1814.76,UPI,Website
O00013716,2026-03-13,2026-03-15,C011634,Skincare,1,1750.95,Debit Card,Website
O00013717,2026-03-23,2026-03-26,C011635,Haircare,1,1039.93,UPI,Website
O00013718,2026-03-24,2026-03-28,C011636,Haircare,1,995.62,UPI,Qcom
O00013719,2026-03-02,2026-03-06,C011637,Wellness,1,842.44,Credit Card,Qcom
O00013720,2026-03-18,2026-03-26,C011638,Haircare,2,1509.08,UPI,Qcom
O00013721,2026-03-19,2026-03-24,C011638,Skincare,1,2437.81,Credit Card,Website
O00013722,2026-03-12,2026-03-17,C011639,Skincare,1,775.24,Credit Card,Website
O00013723,2026-03-22,2026-03-26,C011639,Skincare,2,4276.61,Debit Card,Meta
O00013724,2026-03-16,2026-03-23,C011640,Fragrance,3,4862.35,UPI,GoogleAds
O00013725,2026-03-13,2026-03-15,C011641,Skincare,1,2615.16,Debit Card,Ecom
O00013726,2026-03-02,2026-03-06,C011642,Fragrance,1,2364.41,Debit Card,Qcom
O00013727,2026-03-23,2026-03-30,C011643,Skincare,1,1558.01,Net Banking,Qcom
O00013728,2026-03-04,2026-03-10,C011644,Wellness,3,2691.09,UPI,Qcom
O00013729,2026-03-01,2026-03-08,C011645,Bath & Body,1,1123.47,UPI,Qcom
O00013730,2026-03-23,2026-03-27,C011646,Bath & Body,1,628.93,UPI,Website
O00013731,2026-03-17,2026-03-19,C011647,Haircare,2,1993.79,COD,Website
O00013732,2026-03-10,2026-03-13,C011648,Haircare,1,1350.78,Debit Card,Website
O00013733,2026-03-19,2026-03-20,C011649,Bath & Body,2,650.56,UPI,Qcom
O00013734,2026-03-23,2026-03-24,C011649,Haircare,1,1539.98,COD,Ecom
O00013735,2026-03-16,2026-03-23,C011650,Fragrance,1,1177.34,COD,Ecom
O00013736,2026-03-03,2026-03-07,C011650,Bath & Body,1,616.12,UPI,Website
O00013737,2026-03-07,2026-03-09,C011651,Bath & Body,1,359.98,Debit Card,Qcom
O00013738,2026-03-19,2026-03-25,C011652,Skincare,1,968.18,Credit Card,Website
O00013739,2026-03-17,2026-03-19,C011652,Haircare,1,1364.0,COD,GoogleAds
O00013740,2026-03-02,2026-03-04,C011653,Haircare,1,1090.91,COD,Qcom
O00013741,2026-03-20,2026-03-25,C011653,Skincare,2,4889.36,Net Banking,Meta
O00013742,2026-03-24,2026-03-27,C011654,Haircare,1,709.2,UPI,GoogleAds
O00013743,2026-03-08,2026-03-10,C011654,Haircare,1,2248.58,UPI,Qcom
O00013744,2026-03-11,2026-03-18,C011655,Bath & Body,1,1165.81,UPI,Website
O00013745,2026-03-17,2026-03-21,C011656,Haircare,1,731.46,UPI,Meta
O00013746,2026-03-17,2026-03-20,C011657,Wellness,1,956.16,UPI,Ecom
O00013747,2026-03-17,2026-03-24,C011657,Haircare,1,1295.2,Credit Card,Qcom
O00013748,2026-03-06,2026-03-12,C011658,Haircare,1,777.44,COD,Ecom
O00013749,2026-03-14,2026-03-21,C011659,Haircare,1,612.38,UPI,Qcom
O00013750,2026-03-20,2026-03-27,C011660,Skincare,2,5669.01,UPI,Qcom
O00013751,2026-03-19,2026-03-25,C011660,Wellness,3,2352.49,UPI,GoogleAds
O00013752,2026-03-17,2026-03-21,C011661,Skincare,1,2125.08,Credit Card,Website
O00013753,2026-03-01,2026-03-08,C011662,Fragrance,2,4312.58,Credit Card,Ecom
O00013754,2026-03-22,2026-03-28,C011662,Haircare,1,1435.05,Credit Card,Meta
O00013755,2026-03-06,2026-03-09,C011663,Wellness,1,1043.18,UPI,Ecom
O00013756,2026-03-08,2026-03-10,C011664,Bath & Body,1,571.99,Credit Card,Qcom
O00013757,2026-03-10,2026-03-17,C011665,Makeup,1,496.59,Credit Card,Qcom
O00013758,2026-03-11,2026-03-16,C011665,Skincare,3,8289.24,UPI,Website
O00013759,2026-03-25,2026-03-31,C011666,Wellness,1,1044.07,Net Banking,Qcom
O00013760,2026-03-23,2026-03-29,C011667,Skincare,3,6744.09,UPI,Ecom
O00013761,2026-03-16,2026-03-24,C011667,Bath & Body,2,931.13,UPI,Ecom
O00013762,2026-03-24,2026-03-25,C011668,Skincare,3,7197.19,UPI,Qcom
O00013763,2026-03-16,2026-03-20,C011669,Skincare,3,8072.16,Credit Card,Website
O00013764,2026-03-14,2026-03-19,C011670,Haircare,2,1837.72,Debit Card,Ecom
O00013765,2026-03-24,2026-03-29,C011671,Fragrance,2,4661.92,UPI,Ecom
O00013766,2026-03-09,2026-03-12,C011672,Skincare,2,2467.7,Debit Card,Ecom
O00013767,2026-03-13,2026-03-15,C011673,Wellness,1,1391.22,Net Banking,Meta
O00013768,2026-03-01,2026-03-07,C011674,Haircare,2,3988.62,Debit Card,Qcom
